fixture_id,season,date,home_team,away_team,referee,category,home_value,away_value
1575154,2026,2026-09-06,Hamburger SV,FSV Mainz 05,"Tobias Reichel, Germany",corners,4.0,5.0
1575154,2026,2026-09-06,Hamburger SV,FSV Mainz 05,"Tobias Reichel, Germany",offside,2.0,1.0
1575154,2026,2026-09-06,Hamburger SV,FSV Mainz 05,"Tobias Reichel, Germany",yellow_cards,1.0,3.0
1575152,2026,2026-09-06,Eintracht Frankfurt,FC Augsburg,"Daniel Schlager, Germany",shots,22.0,17.0
1575152,2026,2026-09-06,Eintracht Frankfurt,FC Augsburg,"Daniel Schlager, Germany",shots_on_target,8.0,7.0
1575152,2026,2026-09-06,Eintracht Frankfurt,FC Augsburg,"Daniel Schlager, Germany",fouls,10.0,13.0
1575152,2026,2026-09-06,Eintracht Frankfurt,FC Augsburg,"Daniel Schlager, Germany",corners,9.0,4.0
1575152,2026,2026-09-06,Eintracht Frankfurt,FC Augsburg,"Daniel Schlager, Germany",offside,3.0,0.0
1575152,2026,2026-09-06,Eintracht Frankfurt,FC Augsburg,"Daniel Schlager, Germany",yellow_cards,1.0,1.0
1575164,2026,2026-09-11,Union Berlin,FC Schalke 04,,shots,20.0,19.0
1575164,2026,2026-09-11,Union Berlin,FC Schalke 04,,shots_on_target,8.0,10.0
1575164,2026,2026-09-11,Union Berlin,FC Schalke 04,,fouls,11.0,10.0
1575164,2026,2026-09-11,Union Berlin,FC Schalke 04,,corners,4.0,5.0
1575164,2026,2026-09-11,Union Berlin,FC Schalke 04,,offside,3.0,3.0
1575164,2026,2026-09-11,Union Berlin,FC Schalke 04,,yellow_cards,3.0,1.0
1575161,2026,2026-09-12,SC Freiburg,Borussia Mönchengladbach,,shots,19.0,5.0
1575161,2026,2026-09-12,SC Freiburg,Borussia Mönchengladbach,,shots_on_target,9.0,0.0
1575161,2026,2026-09-12,SC Freiburg,Borussia Mönchengladbach,,fouls,7.0,16.0
1575161,2026,2026-09-12,SC Freiburg,Borussia Mönchengladbach,,corners,6.0,2.0
1575161,2026,2026-09-12,SC Freiburg,Borussia Mönchengladbach,,offside,1.0,1.0
1575161,2026,2026-09-12,SC Freiburg,Borussia Mönchengladbach,,yellow_cards,1.0,2.0
1575163,2026,2026-09-12,FSV Mainz 05,Eintracht Frankfurt,,shots,18.0,11.0
1575163,2026,2026-09-12,FSV Mainz 05,Eintracht Frankfurt,,shots_on_target,5.0,5.0
1575163,2026,2026-09-12,FSV Mainz 05,Eintracht Frankfurt,,fouls,11.0,9.0
1575163,2026,2026-09-12,FSV Mainz 05,Eintracht Frankfurt,,corners,4.0,5.0
1575163,2026,2026-09-12,FSV Mainz 05,Eintracht Frankfurt,,offside,1.0,3.0
1575163,2026,2026-09-12,FSV Mainz 05,Eintracht Frankfurt,,yellow_cards,0.0,2.0
1575158,2026,2026-09-12,Borussia Dortmund,SC Paderborn 07,,shots,14.0,10.0
1575158,2026,2026-09-12,Borussia Dortmund,SC Paderborn 07,,shots_on_target,8.0,0.0
1575158,2026,2026-09-12,Borussia Dortmund,SC Paderborn 07,,fouls,11.0,7.0
1575158,2026,2026-09-12,Borussia Dortmund,SC Paderborn 07,,corners,7.0,3.0
1575158,2026,2026-09-12,Borussia Dortmund,SC Paderborn 07,,offside,3.0,2.0
